website,date of discovery or report,date,city,STATE,source,reported phenomenon other than swastika,target,target.1,reported phenomenon other than swastika 2,reported phenomenon other than swastika 3,accompanying text,accompanying visual signs,Nazi Reference,media,place,category of place,structure,url_to_jpg,latitude,longitude,Address Found,month,year
https://www.thedenverchannel.com/news/crime/swastikas-and-other-nazi-references-on-political-signs-near-breckenridge-under-investigation,10/21/18,Oct-2018,Breckenridge,CO,Local News,references-to-Nazism,,,vandalism,,,,yes,paint,public space,public space,campaign signs,,39.4821434,-106.0486908,"Breckenridge, CO",Oct,2018
http://jewishjournal.org/2018/11/01/more-swastikas-discovered-in-reading-and-salem/,10/22/2018,Oct-2018,Salem,MA,Religious Journal,racist-graffiti,Jewish Community,,,,Kill-Kykes,,no,paint,sea wall,public space,sea wall,,42.52140427,-70.89864349,"Salem, MA",Oct,2018
https://abc7news.com/swastikas-vandalism-graffiti-nazi/4585423/,10/30/2018,Oct-2018,Fresno,CA,Local News,defacement,,,,,,,no,paint,urban street,public space,mural,,36.73165512,-119.78585815,"Fresno, CA",Oct,2018
https://katu.com/news/local/like-a-death-threat-local-rabbi-responds-to-hateful-graffiti-sprayed-on-street,11/6/2018,Nov-2018,Monmouth,OR,Local News,graffiti,,,vandalism,,,,no,paint,urban street,public space,street,,44.8485527,-123.23737335,"Monmouth, OR",Nov,2018
https://rapidcityjournal.com/news/local/woman-transforms-symbol-of-hate-into-positive-message/article_6bc87d30-13d5-5f56-8e0f-c318a7ac879b.html,11/21/2018,Nov-2018,Rockyford,SD,Local News,symbol-of-hate,,,graffiti,,,,no,paint,urban street,public space,street  ,,43.49753189,-102.5016861,"Rockyford, SD",Nov,2018
https://www.nbclosangeles.com/news/black-panther-mural-nazi-swastika-defaced-los-angeles-black-leaders/150345/,11/29/2018,Nov-2018,Los Angeles,CA,Local News,vandalism,Black American Community,,graffiti,,,,no,paint,downtown,public space,mural,,34.05223846,-118.24334717,"Los Angeles, CA",Nov,2018
https://greenpointpost.com/graffiti-swastikas-found-along-mcguinness-boulevard,12/3/2018,Dec-2018,Brooklyn,NY,Aggregate Community News Platform,graffiti,Non-White,,,,WP,,no,paint,street underpass,public space,exterior urban wall,,40.69252777,-73.99099731,"Brooklyn, NY",Dec,2018
https://www.nbclosangeles.com/news/man-arrested-vandalizing-trumps-star-with-swastika/169008/,12/23/2018,Dec-2018,Los Angeles,CA,Local News,vandalism,,,,,,,no,paint,urban street,public space,Trump Star on Hollywood Blvd,,34.05223846,-118.24334717,"Los Angeles, CA",Dec,2018
https://www.haaretz.com/us-news/swastikas-found-in-brooklyn-neighborhood-where-rbg-poster-was-vandalized-1.7083493,2/4/2019,Feb-2019,Brooklyn,NY,Online Magazine,graffiti,,,,,,,no,paint,urban street,public space,sidewalk,,40.69252777,-73.99099731,"Brooklyn, NY",Feb,2019
https://patch.com/virginia/reston/swastikas-discovered-reston-area-police,2/23/2019,Feb-2019,Reston,VA,Aggregate Community News Platform,none,,,,,,,no,paint,tunnel,public space,exterior urban wall,,38.960186,-77.35449982,"Reston, VA",Feb,2019
https://www.fox17online.com/2019/04/13/watson-twp-supervisor-removes-swastikas-on-street-signs-himself,4/5/2019,Apr-2019,Watson Township,MI,Local News,graffiti,,,,,,,no,paint,urban street,public space,street sign,,42.55527878,-85.71971893,"Watson Township, MI",Apr,2019
https://www.loudountimes.com/news/swastikas-found-at-loudoun-transit-bus-stop/article_cf38216c-6146-11e9-9c91-bbfcc3b1bc07.html,4/16/2019,Apr-2019,Sterling,VA,Local News,none,,,,,,,no,paint,urban street,public space,bus stop shelter,,39.00611115,-77.42861176,"Sterling, VA",Apr,2019
https://www.wtvr.com/2019/05/10/white-power-swastika-graffiti/,5/10/2019,May-2019,Henrico,VA,Local News,swastika-graffiti,Non-White,,hateful-graffiti,vandalism,White-Power,,no,paint,urban street,public space,street sign,,37.51856995,-77.36262512,"Henrico, VA",May,2019
https://www.mpnnow.com/news/20190724/another-swastika-found-in-geneva,6/6/19,Jul-2019,Geneva,NY,Local News,racially-motivated-incident,,,graffiti,,White-Power,,no,paint,parking lot,public space,shed,https://www.wivb.com/wp-content/uploads/sites/97/2019/07/geneva_racist_symbols_72219_1.jpg?w=960&h=540&crop=1,42.86797333,-76.98557281,"Geneva, NY",Jul,2019
https://www.sandiegouniontribune.com/news/public-safety/story/2019-06-26/swastikas-spray-painted-along-street-in-la-jolla-reward-offered-for-information-leaded-in-arrest-in-case,6/26/19,Jun-2019,San Diego,CA,Local News,graffiti,,,,,,,no,paint,urban street,public space,sidewalk,https://ca-times.brightspotcdn.com/dims4/default/b78d512/2147483647/strip/true/crop/596x493+0+0/resize/840x695!/quality/90/?url=https%3A%2F%2Fcalifornia-times-brightspot.s3.amazonaws.com%2F16%2F5f%2Fb4db60d141dcad5ffcd25a623ff6%2Fswastika.JPG,32.71575928,-117.16381836,"San Diego, CA",Jun,2019
https://www.loudountimes.com/news/swastikas-racial-slurs-found-spray-painted-in-sterling/article_8a999a42-9dbc-11e9-8666-63ec5f157d80.html,7/1/19,Jul-2019,Sterling,VA,Local News,graffiti,,,,,,,no,paint,urban street,public space,fence,,39.00611115,-77.42861176,"Sterling, VA",Jul,2019
https://www.nj.com/hudson/2019/07/3-bayonne-teens-charged-with-neo-nazi-graffiti.html,7/4/19,Jul-2019,Bayonne,NY,Aggregate Community News Platform,none,multiple,,,,Atomwaffen-Division,,no,paint,urban street ,public space,"urban street sign, public art installation, public transit",,42.93923187,-75.62004852,New York,Jul,2019
https://www.mcall.com/swastika-graffiti-found-on-pedestrian-bridge-in-kensington-story.html,7/28/19,Jul-2019,San Diego,CA,Local News,graffiti,,,vandalism,,88,,yes,paint,urban street,public space,bridge,,32.71575928,-117.16381836,"San Diego, CA",Jul,2019
https://www.kktv.com/content/news/White-power-and-apparent-swastikas-among-graffiti-near-Colorado-Springs-high-school--513416851.html,7/30/19,Jul-2019,Colorado Springs,CO,Local News,graffiti,,,,,White-Pride,,no,paint,urban street,public space,fence near high school,https://gray-kktv-prod.cdn.arcpublishing.com/resizer/xVzQ-eBuG8BxiBdOqt4ahkDT8Gs=/1200x675/smart/cloudfront-us-east-1.images.arcpublishing.com/gray/4P4C5T322RMHDMUER3FFZ2EDAQ.jpg,38.83522415,-104.81980133,"Colorado Springs, CO",Jul,2019
"https://riverreporter.com/stories/swastikas-in-western-sullivan-more-prison-staff-hospitalized-and-more,32772?",8/5/19,Aug-2019,Cochecton,NY,Aggregate Community News Platform,none,,,,,,,no,paint,urban street,public space,road sign,,41.65987396,-74.9810257,"Cochecton, NY",Aug,2019
"https://riverreporter.com/stories/swastikas-in-western-sullivan-more-prison-staff-hospitalized-and-more,32772?",8/5/19,Aug-2019,Narrowsburg,NY,Aggregate Community News Platform,none,,,,,,,no,paint,neighborhood,public space,street,,41.60395813,-75.05156708,"Narrowsburg, NY",Aug,2019
https://www.idsnews.com/article/2019/08/swastika-found-graffitied-on-bloomington-stop-sign-monday-morning,8/12/19,Aug-2019,Bloomington,IN,Student Newspaper,graffiti,,,,,,,no,paint,residential area,public space,stone on street,,39.16658783,-86.53488922,"Bloomington, IN",Aug,2019
https://www.cadillacnews.com/news/swastikas-spray-painted-on-sidewalk/article_b9f4c39e-fdcc-5919-8e61-b274d5809f94.html,9/7/19,Sept-2019,Cadillac,MI,Local News,hate speech,,,,,,,no,paint,residential area,public space,sidewalk,https://bloximages.newyork1.vip.townnews.com/cadillacnews.com/content/tncms/assets/v3/editorial/4/c3/4c3b1a2a-2fe3-5eff-ac92-cceda3be0337/5d7758a6b5228.image.jpg,44.2503891,-85.39943695,"Cadillac, MI",Sept,2019
https://fox59.com/news/swastika-spray-painted-on-downtown-noblesville-building-prompts-investigation/,9/7/19,Sept-2019,Noblesville,IN,Local News,graffiti,,,hateful-symbol,hateful-messages,,,no,paint,downtown,public space,exterior urban wall,,40.04560471,-86.01223755,"Noblesville, IN",Sept,2019
https://jocoreport.com/swastika-discovered-in-rural-harnett-county/,10/21/19,Oct-2019,Fuquay Varina,NC,Local News,symbol-of-Nazi-Germany,,,,,,,no,paint,rural road,public space,street,https://i1.wp.com/jocoreport.com/wp-content/uploads/2019/10/Swastika-10-24-19DDR.jpg?w=145&ssl=1,35.58370972,-78.80084991,"Fuquay-Varina, NC",Oct,2019
https://www.easthamptonstar.com/2019117/swastika-found-springs,10/30/19,Oct-2019,East Hampton ,NY,Local News,graffiti,,,market-of-hatred,,,,no,paint,urban street,public space,large stone,,40.96465302,-72.1947403,"East Hampton, NY",Oct,2019
https://www.loudountimes.com/news/multiple-properties-south-of-purcellville-vandalized-with-offensive-imagery/article_21b1b5ee-00b5-11ea-8935-bf9f248f041f.html,11/5/2019,Nov-1,Purcellville,VA,Local News,vandalism,,,,,,,no,paint,urban street,public space,mailbox,,39.13674164,-77.71450043,"Purcellville, VA",Nov,1
https://patch.com/virginia/leesburg/swastika-vandalism-spreads-across-virginia-county,11/18/2019,Nov-1,Waterford,VA,Aggregate Community News Platform,hate-based-vandalism,,,,,,,no,paint,urban street,public space,street,,39.18635941,-77.61357117,"Waterford, VA",Nov,1
https://www.mlive.com/news/flint/2020/01/police-investigate-swastikas-racist-graffiti-on-state-land-near-holly.html,12/28/19,Dec-2019,Holly,MI,Local News,vandalism,,,,,,,no,paint,public land,public space,tree,https://cdn.cnn.com/cnnnext/dam/assets/191228140504-tina-turner-mural-asheville-north-carolina-vandalized-swastika-exlarge-169.jpg,42.79189301,-83.6276474,"Holly, MI",Dec,2019
https://www.theday.com/article/20200210/NWS04/200219951,2/8/20,Feb-2010,Ledyard,CT,Local News,antisemitic-vandalism,Trump Supporter,,vandalism,,Go-Trump-Shif-Liar,,no,paint,rural road,public space,Pro-Trump Sign,,41.42871475,-72.07071686,"Ledyard Center, CT",Feb,2010
https://www.kktv.com/content/news/Man-facing-charges-for-offensive-grafitti-in-Teller-County-568598021.html,3/7/20,Mar-2020,Divide,CO,Local News,graffiti,,,vandalism,,,,no,paint,rural road,public space,sign,,38.94203186,-105.15763092,"Divide, CO",Mar,2020
https://www.klkntv.com/lpd-swastika-spray-painted-on-lincoln-bike-trail/,5/28/20,May-2020,Lincoln,NE,Local News,symbol,,,,,,,no,paint,bike path,public space,sidewalk,,40.81359863,-96.7026062,"Lincoln, NE",May,2020
https://wcti12.com/news/local/county-republican-party-sign-in-support-of-trump-defaced-by-swastika,6/24/20,Jun-2020,Bayboro,NC,Local News,vandalism,Trump Supporter,,symbol,,,,no,paint,side of Interstate,public space,Trump Sign,,35.14354706,-76.76830292,"Bayboro, NC",Jun,2020
https://ktxs.com/news/local/racial-graffiti-promoting-hate-and-racism-are-removed-by-2-abilene-residents,7/9/20,Jul-2020,Abilene,TX,Local News,racist-graffiti,Black American Community,,,,No-More-F**king-N******,,no,paint,neighborhood,public space,fence,,32.45357132,-99.73264313,"Abilene, TX",Jul,2020
https://www.patriotledger.com/story/news/crime/2020/08/10/marshfield-police-investigating-swastika-graffiti/42580029/,8/9/2020,Aug-2020,Marshfield,MA,Local News,graffiti,,,,,,,no,paint,urban street,public space,traffic sign,,42.09193802,-70.71035767,"Marshfield, MA",Aug,2020
https://www.patriotledger.com/story/news/crime/2020/08/10/marshfield-police-investigating-swastika-graffiti/42580029/,8/9/2020,Aug-2020,Marshfield,MA,Local News,graffiti,,,,,,,no,paint,urban street,public space,traffic sign,,42.09193802,-70.71035767,"Marshfield, MA",Aug,2020
https://www.dvalnews.com/news/dover-grapples-symbol-hate,8/14/2020,Aug-2020,Dover,VT,Local News,symbol-of-hate,,,,,,,no,paint,urban street,public space,shoulder of road,,42.93693924,-72.80910492,"Dover, VT",Aug,2020
http://eastcobbnews.com/east-cobb-neighborhood-vandalized-with-multiple-swastikas/,8/22/2020,Aug-2020,East Cobb,GA,Local News,antisemitic-graffiti,,,,,MAGA,,no,paint,neighborhood,public space,fences; telephone poles,https://i0.wp.com/eastcobbnews.com/wp-content/uploads/2020/08/East-Cobb-swastika-4.jpg?w=566,33.96611023,-84.41139221,"East Cobb, GA",Aug,2020
https://www.northcentralpa.com/news/crime/swastika-removed-from-union-county-road-sign-saturday/article_cd032dc8-f54d-11ea-a893-e320007a21e2.html,9/12/2020,Sept-2020,Buffalo Township,PA,Local News,vandalism,,,racist-graffiti,,,,no,paint,urban street,public space,traffic sign,,40.71102524,-79.77714539,"Buffalo, PA",Sept,2020
https://www.chattanoogan.com/2020/9/13/415106/Swastikas-Found-On-Walnut-Street-Bridge.aspx,9/13/2020,Sept-2020,Chattanooga,TN,Local News,none,,,,,,,no,paint,urban street,public space,bridge,,35.04575729,-85.30828857,"Chattanooga, TN",Sept,2020
https://sauconsource.com/2020/10/15/police-investigating-trump-2020-swastika-graffiti-road/,10/13/2020,Oct-2020,Nockamixon Township,PA,Local News,antisemitic-symbol,,,graffiti,,Trump 2020,,no,paint,urban street,public space,street,,40.52606201,-75.17164612,"Nockamixon, PA",Oct,2020
https://www.duluthnewstribune.com/news/crime-and-courts/6721394-Red-Lake-Nation-sign-defaced-with-Nazi-swastika,10/14/2020,Oct-2020,Ponemah,MN,Local News,Nazi-swastika,Native American Community,,vandalism,,Trump 2020,,no,paint,reservation boundary,public space,tribal reservation sign,https://www.grandforksherald.com/incoming/6721265-nc4mr6-Defaced_Red_Lake_Sign_Oct_14_2020.jpeg/alternates/BASE_LANDSCAPE/Defaced_Red_Lake_Sign_Oct_14_2020.jpeg,48.02055359,-94.91217804,"Ponemah, MN",Oct,2020
https://www.desmoinesregister.com/story/news/crime-and-courts/2020/10/27/iowa-election-2020-swastika-painted-joe-biden-kamala-harris-campaign-sign-ankeny-vandalism/3754335001/,10/26/2020,Oct-2020,Ankeny,IA,Local News,vandalism,,,,,,,no,paint,urban street,public space,political campaign sign,,41.72507858,-93.60041046,"Ankeny, IA",Oct,2020
https://www.northjersey.com/story/news/bergen/woodcliff-lake/2020/11/02/swastikas-antisemitic-graffiti-woodcliff-lake-nj/6123138002/,10/31/2020,Oct-2020,Woodcliff,NJ,Local News,antisemitic-and-racist-graffiti,Jewish Community,,,,Jew,,no,paint,neighborhood,public space,pavement,https://www.gannett-cdn.com/presto/2020/11/02/PNJM/07d9308c-fcd6-47be-b75e-751c67c65acd-IMG_1210.jpg?width=640&height=475&fit=crop&format=pjpg&auto=webp,40.80667114,-73.99821472,"Woodcliff, NJ",Oct,2020
https://www.oregonlive.com/politics/2020/11/swastikas-appear-on-billboards-for-democrats-store-in-klamath-falls.html,11/4/20,Nov-2020,Klamath Falls,OR,Local News,symbols-linked-to-whtie-supremacists-and-Neo-Nazi-beliefs,,,,,1488,,yes,paint,urban street,public space,campaign banner/ billboard,https://www.oregonlive.com/resizer/uvUVnAvQ6mKYSxktwzi7qJEi8UI=/1280x0/smart/cloudfront-us-east-1.images.arcpublishing.com/advancelocal/UT53LR75U5EGRECIWD3S26Z2TI.jpeg,42.22491837,-121.78095245,"Klamath Falls, OR",Nov,2020
https://www.mymcmedia.org/car-spray-painted-with-swastika-in-takoma-park/,12/18/2020,Dec-2020,Tacoma Park,MD,Local News,vandalism,,,,,,,no,paint,urban street,public space,automobile,https://s19499.pcdn.co/wp-content/uploads/2020/12/SwasticaVehicleBlurredTag.jpg,38.98103714,-77.01029968,"Takoma Park, MD",Dec,2020
https://www.miamiherald.com/news/local/community/florida-keys/article248451925.html,1/6/2021,Jan-2021,Miami,FL,Local News,none,,,,,vandalism,,no,paint,urban street,public space,"roads, Trump signs",,25.77508354,-80.19470215,"Miami, FL",Jan,2021
http://www.post-gazette.com/local/south/2017/05/30/Mt-Lebanon-antisemitic-message-pine-cones-swastika/stories/201705300155,5/30/17,May-2017,Mt. Lebanon,PA,Local News,antisemitic-threat,Jewish Community,,,,Kill-the-Jews,,no,pine cones,urban street,public space,ground,"http://www.post-gazette.com/image/2017/05/30/1140x_q90_a10-7_cTC_ca104,5,1637,1027/antisemitic-message-Mt-Lebanon.jpg",40.38011932,-80.04482269,"Mount Lebanon, PA",May,2017
http://tbrnews.com/news/swastika-left-in-sand-in-front-of-hermosa-beach-resident/article_3ac66c46-fee7-11e6-8fd4-231917d8d72a.html,2/24/17,Feb-2017,Hermosa Beach,CA,Online Magazine,none,Jewish Community,,,,,,no,sand,beach,public space,beach,https://bloximages.chicago2.vip.townnews.com/tbrnews.com/content/tncms/assets/v3/editorial/5/bb/5bba8d56-fee7-11e6-ac44-47bd887cf4bc/58b7756e90596.image.jpg?resize=1200%2C760,33.86349869,-118.39514923,"Hermosa Beach, CA",Feb,2017
https://dailyvoice.com/new-jersey/northernvalley/police-fire/haworth-police-treating-cabbage-night-shaving-cream-swastikas-as-bias-incident/744266/,10/30/2018,Oct-2018,Haworth,NJ,Local News,symbol-of-hate,,,,,,,no,shaving cream,urban street,public space,urban street,,40.9612999,-73.99919891,"Haworth, NJ",Oct,2018
https://www.longislandpress.com/2017/01/30/swastika-made-of-silly-string-found-on-jericho-sidewalk/,1/29/17,Jan-2017,Jericho,NY,Local News,none,,,,,,,no,silly string,urban street,public space,sidewalk,,40.78833389,-73.53575134,"Jericho, NY",Jan,2017
https://www.rawstory.com/2016/12/trump-2016-swastika-and-n-word-written-on-car-in-second-incident-at-temple-university/,12/14/16,Dec-2016,Philadelphia,PA,Local News,graffiti,Black American Community,,,,"Trump-2016-bless, N*****",,No,snow,urban street,public space,automobile,https://www.rawstory.com/wp-content/uploads/2016/12/img-4856-259x345.jpg and https://www.rawstory.com/wp-content/uploads/2016/12/img-4855-1-259x345.jpg,39.95106125,-75.1656189,"Philadelphia, PA",Dec,2016
https://patch.com/new-jersey/fairlawn-saddlebrook/man-arrested-after-swastikas-found-fair-lawn-residence-police,11/13/16,Nov-2016,Fair Lawn,NJ,Local News,bias-intimidation,,,,,,SS bolts,no,tape,hallway of residence,public space,hallway,,40.9361496,-74.13166046,"Fair Lawn, NJ",Nov,2016
https://www.fredericknewspost.com/news/crime_and_justice/cops_and_crime/frederick-social-worker-covers-downtown-swastika-graffiti-with-kind-message/article_5db0015e-a89e-5785-8b8b-afc12c09f7cd.html,2/21/17,Feb-2017,Frederick,MD,Local News,graffiti,,,,,,,no,tar,urban street,public space,sidewalk,https://bloximages.newyork1.vip.townnews.com/fredericknewspost.com/content/tncms/assets/v3/editorial/f/cb/fcbc9dd9-3fe0-5ddc-96f9-6b1cf5751574/58ae56c57472c.image.jpg?crop=1240%2C690%2C4%2C613&resize=750%2C417&order=crop%2Cresize,39.41418076,-77.41093445,"Frederick, MD",Feb,2017
https://www.oregonlive.com/trending/2016/09/pro-trump_oregon_man_tours_northwest_in_swastika_truck.html,9/7/16,Sept-2016,,OR,Local News,none,Jewish Community,Non-White,,,"Jew-Lies-Matter, Trump-Do-the-White-Thing",male genitalia,no,unidentified,highway,public space,automobile,,18.77656174,100.77404785,"Nan, Thailand",Sept,2016
https://crosscut.com/2016/11/pacific-northwest-john-birch-society-donald-trump,11/3/16,Nov-2016,,OR,Online Magazine,none,Jewish Community,Non-White,,,"Jew-Lies-Matter, Trump-Do-the-White-Thing",pentagram,no,unidentified,highway,public space,van,,18.77656174,100.77404785,"Nan, Thailand",Nov,2016
https://dailyvoice.com/new-york/lewisboro/schools/graffiti-including-swastika-found-at-closed-lewisboro-elementary-school/694410/,12/27/16,Dec-2016,Lewisboro,NY,Local News,hate-symbol,,,,,,,No,unidentified,former elementary school,public space,playground,,41.23817825,-73.52322388,"Lewisboro, NY",Dec,2016
https://www.8newsnow.com/news/local-fraternity-finds-anti-semitic-graffiti-near-home/664400334/,2/27/17,Feb-2017,Las Vegas,NV,Local News,antisemitic-graffiti,Jewish Community,,,,Kill-Jews,,no,unidentified,public space,public space,utility box,http://kvvu.images.worldnow.com/images/13245840_G.jpg?auto=webp&disable=upscale&width=800,36.16909027,-115.14057922,"Las Vegas, NV",Feb,2017
